"studyID","pubyear","country","continent","continent2","marine","exprnc","species","family","order","class","class1","structure","structure2","process","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","APE","APE0","logAPE","ACV","ACV0","logACV","ACVmod","ACVmod0","logACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","biasmethod","biaspresent","checkrelage","typerelage"
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"within",2,"2","2",332,"200-399",3.5,3.6,1.28093384546206,4.9,5,1.6094379124341,4.9,5,1.6094379124341,"yes","yes","yes",58,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"within",2,"2","2",314,"200-399",4.4,4.5,1.50407739677627,6.3,6.4,1.85629799036563,6.3,6.4,1.85629799036563,"yes","yes","yes",54,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"within",2,"2","2",331,"200-399",3.7,3.8,1.33500106673234,5.2,5.3,1.66770682055808,5.2,5.3,1.66770682055808,"yes","yes","yes",58,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",331,"200-399",NA,NA,NA,19,19.1,2.94968833505258,19,19.1,2.94968833505258,"yes","yes","no",21,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",332,"200-399",NA,NA,NA,10.1,10.2,2.32238772029023,10.1,10.2,2.32238772029023,"yes","yes","no",43,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"between",2,"2","2",305,"200-399",NA,NA,NA,13.6,13.7,2.61739583283408,13.6,13.7,2.61739583283408,"yes","yes","no",28,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"rosa_age_2018",2018,"Portugal","Europe","Eur/Asia","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",NA,NA,NA,NA,NA,"between",3,"3+","3",305,"200-399",12.9,13,2.56494935746154,17.3,17.4,2.85647020622048,17.3,17.4,2.85647020622048,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"a_a_osman_age_2020",2020,"Egypt","Africa","other","yes","no","Haffara Seabream","Sparidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","whole (cleared)",1,5,"0",4,"0-10","between",2,"2","2",466,"400+",2.777,2.877,1.05674808456941,3.928,4.028,1.39326997485632,3.928,4.028,1.39326997485632,"yes","yes","yes",88.35,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"chater_age_2018",2018,"Tunisia","Africa","other","yes","no","Brown Meagre","Sciaenidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",1,31,"30",30,"30-40","between",2,"2","2",276,"200-399",2.79,2.89,1.06125650212434,NA,NA,NA,3.94565583902094,4.04565583902094,1.39764367309617,"no","yes","no",91.3,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"degsera_age_2020",2020,"Ethiopia","Africa","other","no","no","Nile Tilapia","Cichlidae","Cichliformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,10,"10",10,"10-20","within",2,"2","2",1597,"400+",5.2,5.3,1.66770682055808,7.4,7.5,2.01490302054226,7.4,7.5,2.01490302054226,"yes","yes","yes",71.4,99.8,"yes",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"matta_age_2020",2020,"USA","USA/Can","USA/Can","yes","no","Pacific Sand Lance","Ammodytidae","Trachiniformes","Actinopteri","Actinopteri","otoliths",NA,"whole and ground",0,4,"0",4,"0-10","within",2,"2","2",123,"51-199",4.31,4.41,1.48387468945875,6.09,6.19,1.8229350866965,6.09,6.19,1.8229350866965,"yes","yes","yes",84,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"oribe-perez_age_2020",2020,"Mexico","SCAmer","other","yes","no","White Grunt","Haemulidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned (then cleared and stained)",0,17,"10",17,"10-20","between",2,"2","2",399,"200-399",5.32,5.42,1.69009581545155,7.53,7.63,2.03208784529637,7.53,7.63,2.03208784529637,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"coulson_age_2020",2020,"Australia","Aus/NZ","Aus/NZ","yes","no","Small-Tooth Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",0,5,"0",5,"0-10","within",2,"2","2",200,"200-399",NA,NA,NA,1.6,1.7,0.53062825106217,1.6,1.7,0.53062825106217,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"la_mesa_aspects_2018",2018,"Antarctica","other","other","yes","yes","Antarctic Dragonfish","Bathydraconidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","burnt (then sectioned)",0,14,"10",14,"10-20","within",2,"2","2",65,"51-199",2.2,2.3,0.832909122935104,3.1,3.2,1.16315080980568,3.1,3.2,1.16315080980568,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"la_mesa_biological_2020",2020,"Antarctica","other","other","yes","no","Long-Fingered Icefish","Channichthyidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","burnt (then ground)",2,18,"10",16,"10-20","within",2,"2","2",265,"200-399",2.3,2.4,0.8754687373539,3.2,3.3,1.19392246847243,3.2,3.3,1.19392246847243,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"nichols_development_2020",2020,"USA","USA/Can","USA/Can","yes","yes","Crimson Jobfish","Lutjanidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground (then cleared)",1,44,"40",43,"40-50","between",2,"2","2",153,"51-199",5.48,5.58,1.71918877639322,7.76,7.86,2.06178660644112,7.76,7.86,2.06178660644112,"yes","yes","yes",53,72,"yes",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned (then polished)",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,24.9,25,3.2188758248682,24.9,25,3.2188758248682,"yes","yes","no",41,85,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned (then polished)",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,18.8,18.9,2.9391619220656,18.8,18.9,2.9391619220656,"yes","yes","no",36,77,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","finrays","pectoral","sectioned (then polished)",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,26.5,26.6,3.28091121578765,26.5,26.6,3.28091121578765,"yes","yes","no",27,71,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"mounted",0,7,"0",7,"0-10","between",2,"2","2",156,"51-199",NA,NA,NA,16,16.1,2.77881927199042,16,16.1,2.77881927199042,"yes","yes","no",44,89,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"mounted",0,7,"0",7,"0-10","between",2,"2","2",156,"51-199",NA,NA,NA,11.6,11.7,2.45958884180371,11.6,11.7,2.45958884180371,"yes","yes","no",58,93,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"mounted",0,7,"0",7,"0-10","between",2,"2","2",156,"51-199",NA,NA,NA,17.6,17.7,2.87356463957978,17.6,17.7,2.87356463957978,"yes","yes","no",46,88,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,31.9,32,3.46573590279973,31.9,32,3.46573590279973,"yes","yes","no",26,64,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,27.9,28,3.3322045101752,27.9,28,3.3322045101752,"yes","yes","no",31,66,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"taylor_investigating_2019",2019,"USA","USA/Can","USA/Can","no","yes","Brook Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",1,7,"0",6,"0-10","between",2,"2","2",157,"51-199",NA,NA,NA,24.6,24.7,3.20680324363393,24.6,24.7,3.20680324363393,"yes","yes","no",26,69,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"butler_contemporary_2021",2021,"Angola","Africa","other","yes","no","Giant African Threadfin","Polynemidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",1,23,"20",22,"20-30","both",3,"3+","3",226,"200-399",4.27,4.37,1.4747630091075,NA,NA,NA,NA,NA,NA,"no","no","no",96.69,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"rolim_growth_2020",2020,"Brazil","SCAmer","other","yes","no","Brazilian Electric Ray","Narcinidae","Torpediniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",3,15,"10",12,"10-20","within",2,"2","2",170,"51-199",2.75,2.85,1.04731899428056,3.89,3.99,1.38379123090177,3.89,3.99,1.38379123090177,"yes","yes","yes",NA,61.17,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"mcinerny_potential_2019",2019,"USA","USA/Can","USA/Can","no","yes","White Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","whole",1,8,"0",7,"0-10","between",2,"2","2",201,"200-399",NA,NA,NA,3,3.1,1.1314021114911,3,3.1,1.1314021114911,"yes","yes","no",91,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"mcinerny_potential_2019",2019,"USA","USA/Can","USA/Can","no","yes","White Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","scales",NA,"pressed",1,9,"0",8,"0-10","between",2,"2","2",199,"51-199",NA,NA,NA,1.8,1.9,0.641853886172395,1.8,1.9,0.641853886172395,"yes","yes","no",92,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"coiraton_periodicity_2019",2019,"Mexico","SCAmer","other","yes","no","Scalloped Hammerhead Shark","Sphyrnidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,10,"10",10,"10-20","between",2,"2","2",296,"200-399",4.3,4.4,1.48160454092422,6.1,6.2,1.82454929205105,6.1,6.2,1.82454929205105,"yes","yes","yes",84.4,98.4,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"cavole_unravelling_2018",2018,"Brazil","SCAmer","other","yes","no","Brazilian Codling","Phycidae","Gadiformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",2,12,"10",10,"10-20","within",2,"2","2",383,"200-399",NA,NA,NA,13.8,13.9,2.63188884013665,13.8,13.9,2.63188884013665,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"cavole_unravelling_2018",2018,"Brazil","SCAmer","other","yes","no","Brazilian Codling","Phycidae","Gadiformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",2,12,"10",10,"10-20","between",2,"2","2",383,"200-399",NA,NA,NA,15.5,15.6,2.74727091425549,15.5,15.6,2.74727091425549,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"catterson_interactions_2020",2020,"USA","USA/Can","USA/Can","no","no","Steelhead","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","scales",NA,"pressed",2,6,"0",4,"0-10","within",3,"3+","3",525,"400+",NA,NA,NA,5.41,5.51,1.70656462316482,5.41,5.51,1.70656462316482,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","yes","other"
"girgin_growth_2020",2020,"Turkey","Europe","Eur/Asia","yes","no","European Hake","Merlucciidae","Gadiformes","Actinopteri","Actinopteri","otoliths","sagittae","whole (some sectioned)",1,7,"0",6,"0-10","between",2,"2","2",661,"400+",5.22,5.32,1.67147330335355,NA,NA,NA,7.38219479558756,7.48219479558756,2.0125261708166,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"basusta_age_2018",2018,"Turkey","Europe","Eur/Asia","yes","no","Bull Ray","Myliobatidae","Myliobatiformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned (then ground)",0,14,"10",14,"10-20","between",2,"2","2",94,"51-199",2.4,2.5,0.916290731874155,NA,NA,NA,3.39411254969543,3.49411254969543,1.25107942346994,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot",NA,"no",NA
"demartini_comparative_2017",2017,"USA","USA/Can","USA/Can","yes","no","Common Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,6,"0",6,"0-10","within",3,"3+","3",105,"51-199",7.3,7.4,2.00148000021012,10.1,10.2,2.32238772029023,10.1,10.2,2.32238772029023,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"demartini_comparative_2017",2017,"USA","USA/Can","USA/Can","yes","no","Pacific Daisy Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,11,"10",11,"10-20","within",3,"3+","3",136,"51-199",5.2,5.3,1.66770682055808,7.2,7.3,1.98787434815435,7.2,7.3,1.98787434815435,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"demartini_comparative_2017",2017,"USA","USA/Can","USA/Can","yes","no","Carolines Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",0,4,"0",4,"0-10","within",3,"3+","3",143,"51-199",6.6,6.7,1.90210752639692,9.2,9.3,2.23001440015921,9.2,9.3,2.23001440015921,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"demartini_comparative_2017",2017,"USA","USA/Can","USA/Can","yes","no","Spectacled Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",2,19,"10",17,"10-20","within",3,"3+","3",206,"200-399",4.6,4.7,1.54756250871601,6.4,6.5,1.87180217690159,6.4,6.5,1.87180217690159,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"demartini_comparative_2017",2017,"USA","USA/Can","USA/Can","yes","no","Ember Parrotfish","Scaridae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","ground",1,19,"10",18,"10-20","within",3,"3+","3",273,"200-399",3.5,3.6,1.28093384546206,4.8,4.9,1.58923520511658,4.8,4.9,1.58923520511658,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"kastelle_age_2020",2020,"USA","USA/Can","USA/Can","yes","yes","Harlequin Rockfish","Sebastidae","Scorpaeniformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then burnt)",2,75,"70",73,"70-80","between",2,"2","2",563,"400+",3.27,3.37,1.21491274436427,4.62,4.72,1.55180879959746,4.62,4.72,1.55180879959746,"yes","yes","yes",47.6,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"kastelle_age_2020",2020,"USA","USA/Can","USA/Can","yes","yes","Redstripe Rockfish","Sebastidae","Scorpaeniformes","Actinopteri","Actinopteri","otoliths","sagittae","cracked (then burnt)",5,37,"30",32,"30-40","between",2,"2","2",446,"400+",2.67,2.77,1.01884732019925,3.77,3.87,1.35325450704169,3.77,3.87,1.35325450704169,"yes","yes","yes",51.35,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"kastelle_age_2020",2020,"USA","USA/Can","USA/Can","yes","yes","Shortspine Thornyhead","Sebastidae","Scorpaeniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",11,52,"50",41,"40-50","between",2,"2","2",66,"51-199",6.17,6.27,1.83577635464483,8.72,8.82,2.1770218700187,8.72,8.82,2.1770218700187,"yes","yes","yes",21.21,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","yes","no",NA
"kastelle_age_2020",2020,"USA","USA/Can","USA/Can","yes","yes","Shortraker Rockfish","Sebastidae","Scorpaeniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",2,139,"130",137,"130-140","between",2,"2","2",699,"400+",10.22,10.32,2.33408376005342,14.45,14.55,2.6775909936175,14.45,14.55,2.6775909936175,"yes","yes","yes",5.58,NA,NA,NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"willmes_geochemical_nodate",2020,"USA","USA/Can","USA/Can","no","no","Chinook Salmon","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",2,4,"0",2,"0-10","between",5,"3+","4+",104,"51-199",3.153,3.253,1.17957764749121,4.459,4.559,1.5171033012313,4.459,4.559,1.5171033012313,"yes","yes","yes",82,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"vinyard_age_2019",2019,"USA","USA/Can","USA/Can","yes","no","Finetooth Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,20,"20",20,"20-30","within",2,"2","2",100,"51-199",2.6,2.7,0.993251773010283,3.6,3.7,1.30833281965018,3.6,3.7,1.30833281965018,"yes","yes","yes",71,88,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"vinyard_age_2019",2019,"USA","USA/Can","USA/Can","yes","no","Finetooth Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,24,"20",24,"20-30","between",2,"2","2",432,"400+",3.6,3.7,1.30833281965018,5.1,5.2,1.64865862558738,5.1,5.2,1.64865862558738,"yes","yes","yes",64.1,89.4,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"albuquerque_visual_2019",2019,"Brazil","SCAmer","other","yes","yes","Whitemouth Croaker","Sciaenidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",3,43,"40",40,"40-50","between",3,"3+","3",83,"51-199",6.7,6.8,1.91692261218206,NA,NA,NA,NA,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"andrade_age_2019",2019,"Madagascar","Africa","other","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",1,25,"20",24,"20-30","between",3,"3+","3",793,"400+",6.72,6.82,1.91985947185537,8.95,9.05,2.20276475771183,8.95,9.05,2.20276475771183,"yes","yes","yes",29,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot","no","no",NA
"ayyildiz_age_2019",2019,"Turkey","Europe","Eur/Asia","yes","no","Common Pandora","Sparidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","whole (cleared)",2,14,"10",12,"10-20","between",2,"2","2",90,"51-199",4,4.1,1.41098697371026,5.6,5.7,1.7404661748405,5.6,5.7,1.7404661748405,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"baje_age_2018",2018,"Papua New Guinea","Aus/NZ","Aus/NZ","yes","yes","Australian Sharpnose Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"ground",0,5,"0",5,"0-10","between",2,"2","2",186,"51-199",29.1,29.2,3.37416870927424,42.4,42.5,3.74950407593037,42.4,42.5,3.74950407593037,"yes","yes","yes",NA,62.4,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"baje_age_2019",2019,"Papua New Guinea","Aus/NZ","Aus/NZ","yes","no","Australian Blackspot Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","vertebrae",NA,"sectioned",0,10,"10",10,"10-20","between",2,"2","2",115,"51-199",9.93,10.03,2.30558060197384,14.05,14.15,2.64971462408925,14.05,14.15,2.64971462408925,"yes","yes","yes",NA,58.7,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","yes","no",NA
"baker_intra-seasonal_2019",2019,"USA","USA/Can","USA/Can","yes","no","Pacific Sand Lance","Ammodytidae","Trachiniformes","Actinopteri","Actinopteri","otoliths","sagittae","whole (some ground, some sectioned)",0,3,"0",3,"0-10","within",2,"2","2",64,"51-199",4.31,4.41,1.48387468945875,6.09,6.19,1.8229350866965,6.09,6.19,1.8229350866965,"yes","yes","yes",84,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"bargione_life-history_2019",2019,"Italy","Europe","Eur/Asia","yes","no","Spiny Dogfish","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","spines","dorsal","sectioned",0,13,"10",13,"10-20","between",2,"2","2",326,"200-399",5.7,5.8,1.75785791755237,8,8.1,2.09186406167839,8,8.1,2.09186406167839,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"bargione_life-history_2019",2019,"Italy","Europe","Eur/Asia","yes","no","Spiny Dogfish","Squalidae","Squaliformes","Elasmobranchii","Elasmobranchii","spines","dorsal","sectioned",0,13,"10",13,"10-20","within",2,"2","2",326,"200-399",5.2,5.3,1.66770682055808,7.3,7.4,2.00148000021012,7.3,7.4,2.00148000021012,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"barnett_life_2020",2020,"USA","USA/Can","USA/Can","yes","no","Warsaw Grouper","Serranidae","Perciformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",1,61,"60",60,"60-70","between",2,"2","2",485,"400+",10,10.1,2.31253542384721,14.1,14.2,2.65324196460721,14.1,14.2,2.65324196460721,"yes","yes","yes",51,79,"yes",NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
"barrientos_age_2019",2019,"Guatemala","SCAmer","other","no","no","Giant Cichlid","Cichlidae","Cichliformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",0,8,"0",8,"0-10","within",2,"2","2",103,"51-199",3.12,3.22,1.16938135955632,4.41,4.51,1.50629715351459,4.41,4.51,1.50629715351459,"yes","yes","yes",85,NA,"no",NA,NA,NA,NA,NA,"yes","agebiasplot and symmetry test","no","no",NA
"ben-aderet_revisiting_2020",2020,"USA","USA/Can","USA/Can","yes","no","Yellowtail Jack","Carangidae","Carangiformes","Actinopteri","Actinopteri","otoliths","sagittae","sectioned",1,22,"20",21,"20-30","between",3,"3+","3",235,"200-399",8.75,8.85,2.18041745901984,11.69,11.79,2.46725171454928,11.69,11.79,2.46725171454928,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA
