"studyID","pubyear","pubyear5","country","continent","USA","marine","exprnc","species","family","order","class","class1","structure","structure2","process","process2","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","nperage","APE","ACV","ACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","bias_usedplot","bias_usedregression","bias_usedsymtest","bias_usedttest","bias_usedother","biasmethod","biaspresent","checkrelage","typerelage"
"simpfendorfer_validated_2002",2002,"2001-05","Australia","Australia","Other","yes","yes","Dusky Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",0,32,"30+",32,"30-40","Within",3,"3+","3",360,"200-399",11.25,7.71,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_validated_2002",2002,"2001-05","Australia","Australia","Other","yes","yes","Dusky Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",0,32,"30+",32,"30-40","Within",3,"3+","3",360,"200-399",11.25,18.3,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,10,"10-19",10,"10-20","Within",2,"2","2",76,"5-199",7.6,NA,NA,NA,"no","no","no",89,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,9,"1-9",9,"0-10","Within",2,"2","2",77,"5-199",8.55555555555556,NA,NA,NA,"no","no","no",97,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,10,"10-19",10,"10-20","Between",2,"2","2",76,"5-199",7.6,NA,NA,NA,"no","no","no",86,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,9,"1-9",9,"0-10","Between",2,"2","2",77,"5-199",8.55555555555556,NA,NA,NA,"no","no","no",87,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Within",2,"2","2",66,"5-199",6.6,NA,NA,NA,"no","no","no",97,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Within",2,"2","2",47,"1-49",4.7,NA,NA,NA,"no","no","no",95,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Between",2,"2","2",66,"5-199",6.6,NA,NA,NA,"no","no","no",96,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Between",2,"2","2",47,"1-49",4.7,NA,NA,NA,"no","no","no",88,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,9,"1-9",9,"0-10","Within",2,"2","2",81,"5-199",9,NA,NA,NA,"no","no","no",80,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,9,"1-9",9,"0-10","Between",2,"2","2",81,"5-199",9,NA,NA,NA,"no","no","no",58,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2001",2001,"2001-05","USA","N. America","USA","yes","no","Summer Flounder","Paralichthyidae","Pleuronectiformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",NA,NA,NA,NA,NA,"Within",2,"2","2",66,"5-199",NA,NA,NA,NA,"no","no","no",46,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,14,"10-19",13,"10-20","Within",2,"2","2",65,"5-199",5,NA,NA,NA,"no","no","no",86,100,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,12,"10-19",11,"10-20","Within",2,"2","2",65,"5-199",5.90909090909091,NA,NA,NA,"no","no","no",74,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,14,"10-19",13,"10-20","Between",2,"2","2",65,"5-199",5,NA,NA,NA,"no","no","no",83,97,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,12,"10-19",11,"10-20","Between",2,"2","2",65,"5-199",5.90909090909091,NA,NA,NA,"no","no","no",62,85,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,9,"1-9",8,"0-10","Within",2,"2","2",65,"5-199",8.125,NA,NA,NA,"no","no","no",67,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,9,"1-9",8,"0-10","Between",2,"2","2",65,"5-199",8.125,NA,NA,NA,"no","no","no",62,97,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Within",2,"2","2",65,"5-199",6.5,NA,NA,NA,"no","no","no",63,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"sipe_comparison_2002",2002,"2001-05","USA","N. America","USA","yes","no","Bluefish","Pomatomidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",0,10,"10-19",10,"10-20","Between",2,"2","2",65,"5-199",6.5,NA,NA,NA,"no","no","no",38,77,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"skeljo_age_2012",2012,"2011-15","Croatia","Europe","Other","yes","no","Mediterranean Rainbow Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","ground","Ground/
Sectioned",1,8,"1-9",7,"0-10","Within",2,"2","2",1011,"400+",144.428571428571,6.6,9.4,9.4,"yes","yes","yes",68.3,96.5,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"skeljo_age_2015",2015,"2011-15","Croatia","Europe","Other","yes","no","Axillary Wrasse","Labridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","ground","Ground/
Sectioned",5,16,"10-19",11,"10-20","Between",2,"2","2",169,"5-199",15.3636363636364,4.9,6.9,6.9,"yes","yes","yes",80.9,98.1,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"skomal_age_2003",2003,"2001-05","USA","N. America","USA","yes","no","Blue Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,18,"10-19",18,"10-20","Between",2,"2","2",98,"5-199",5.44444444444444,NA,15,15,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes",NA
"smart_effects_2016",2016,"2016-20","Australia","Australia","Other","yes","no","Grey Reef Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,15,"10-19",15,"10-20","Between",2,"2","2",133,"5-199",8.86666666666667,9.46,13.38,13.38,"yes","yes","yes",NA,46,"no",NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","agebiasplot, symmetry test","no","no",NA
"smart_life_2017",2017,"2016-20","Australia","Australia","Other","yes","no","Silvertip Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned","Ground/
Sectioned",0,22,"20-29",22,"20-30","Between",2,"2","2",48,"1-49",2.18181818181818,17.2,24.4,24.4,"yes","yes","yes",NA,24.5,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Within",2,"2","2",99,"5-199",12.375,NA,16.88,16.88,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,10,"10-19",8,"0-10","Within",2,"2","2",99,"5-199",12.375,NA,12.22,12.22,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Within",2,"2","2",99,"5-199",12.375,NA,16.27,16.27,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,10,"10-19",8,"0-10","Within",2,"2","2",99,"5-199",12.375,NA,16.24,16.24,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",2,"2","2",99,"5-199",12.375,NA,25.48,25.48,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Walleye","Percidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",2,"2","2",99,"5-199",12.375,NA,22.86,22.86,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,7,"1-9",5,"0-10","Within",2,"2","2",98,"5-199",19.6,NA,8.19,8.19,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,7,"1-9",5,"0-10","Within",2,"2","2",98,"5-199",19.6,NA,8.79,8.79,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,7,"1-9",5,"0-10","Within",2,"2","2",98,"5-199",19.6,NA,12.05,12.05,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,7,"1-9",5,"0-10","Within",2,"2","2",98,"5-199",19.6,NA,10.87,10.87,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,7,"1-9",5,"0-10","Between",2,"2","2",98,"5-199",19.6,NA,18.53,18.53,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smith_simple_2016",2016,"2016-20","USA","N. America","USA","no","yes","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (using OID)","Ground/
Sectioned",2,7,"1-9",5,"0-10","Between",2,"2","2",98,"5-199",19.6,NA,18.94,18.94,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"yes","none"
"smylie_age_2016",2016,"2016-20","USA","N. America","USA","no","no","Longnose Gar","Lepisosteus","Lepisosteiformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,25,"20-29",25,"20-30","Between",2,"2","2",605,"400+",24.2,3,NA,4.24264068711929,"no","yes","no",63,90,"yes",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"snow_precision_2018",2018,"2016-20","USA","N. America","USA","no","no","White Perch","Moronidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",0,7,"1-9",7,"0-10","Between",2,"2","2",573,"400+",81.8571428571429,NA,4.27,4.27,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","other"
"snow_precision_2018",2018,"2016-20","USA","N. America","USA","no","no","White Perch","Moronidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked","Cracked",0,8,"1-9",8,"0-10","Between",2,"2","2",576,"400+",72,NA,2.39,2.39,"yes","yes","no",92.5,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","other"
"snow_precision_2018",2018,"2016-20","USA","N. America","USA","no","no","White Perch","Moronidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked (then burnt)","Cracked",0,8,"1-9",8,"0-10","Between",2,"2","2",575,"400+",71.875,NA,12.99,12.99,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","yes","other"
"snow_precision_2018",2018,"2016-20","USA","N. America","USA","no","no","White Perch","Moronidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","cracked (then stained)","Cracked",0,8,"1-9",8,"0-10","Between",2,"2","2",575,"400+",71.875,NA,3.08,3.08,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","yes","other"
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",2,11,"10-19",9,"0-10","Within",3,"3+","3",50,"5-199",5.55555555555556,4.77,6.2,6.2,"yes","yes","yes",52,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Lapillae","whole","Whole",1,9,"1-9",8,"0-10","Within",3,"3+","3",50,"5-199",6.25,10.87,14.52,14.52,"yes","yes","yes",28,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Asterisci","sectioned","Ground/
Sectioned",2,9,"1-9",7,"0-10","Within",3,"3+","3",50,"5-199",7.14285714285714,14.77,19.68,19.68,"yes","yes","yes",10,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Asterisci","whole","Whole",1,9,"1-9",8,"0-10","Within",3,"3+","3",50,"5-199",6.25,9.77,12.97,12.97,"yes","yes","yes",22,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Lapillae","sectioned","Ground/
Sectioned",2,11,"10-19",9,"0-10","Between",2,"2","2",50,"5-199",5.55555555555556,5.55,7.85,7.85,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Lapillae","whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",50,"5-199",6.25,12.78,18.07,18.07,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Asterisci","sectioned","Ground/
Sectioned",2,9,"1-9",7,"0-10","Between",2,"2","2",50,"5-199",7.14285714285714,17.46,24.69,24.69,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soekoe_determining_2013",2013,"2011-15","South Africa","Africa","Other","no","no","African Tigerfish","Alestidae","Characiformes","Actinopteri","Actinopteri","Otoliths","Asterisci","whole","Whole",1,9,"1-9",8,"0-10","Between",2,"2","2",50,"5-199",6.25,11.32,16.44,16.44,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soeth_age_2019",2019,"2016-20","Brazil","S. America","Other","yes","yes","Atlantic Spadefish","Ephippidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (then cleared)","Ground/
Sectioned",0,17,"10-19",17,"10-20","Within",3,"3+","3",625,"400+",36.7647058823529,2.36,3.07,3.07,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,11,"10-19",10,"10-20","Between",4,"3+","4+",63,"5-199",6.3,NA,6.3,6.3,"yes","yes","no",46.3,84.7,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,10,"10-19",9,"0-10","Between",4,"3+","4+",66,"5-199",7.33333333333333,NA,5.2,5.2,"yes","yes","no",43.9,89.9,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (then burnt)","Ground/
Sectioned",1,15,"10-19",14,"10-20","Between",4,"3+","4+",63,"5-199",4.5,NA,9.1,9.1,"yes","yes","no",31.7,75.7,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned (then burnt)","Ground/
Sectioned",1,15,"10-19",14,"10-20","Between",4,"3+","4+",66,"5-199",4.71428571428571,NA,7.4,7.4,"yes","yes","no",29.3,73,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",2,8,"1-9",6,"0-10","Between",4,"3+","4+",63,"5-199",10.5,NA,14.6,14.6,"yes","yes","no",20.2,53.4,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",3,10,"10-19",7,"0-10","Between",4,"3+","4+",66,"5-199",9.42857142857143,NA,12.1,12.1,"yes","yes","no",17.4,48.5,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Largemouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",2,8,"1-9",6,"0-10","Between",4,"3+","4+",63,"5-199",10.5,NA,13.2,13.2,"yes","yes","no",30.8,66.1,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"sotola_precision_2014",2014,"2011-15","USA","N. America","USA","no","no","Smallmouth Bass","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Spines","Dorsal","sectioned","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",4,"3+","4+",66,"5-199",8.25,NA,9.1,9.1,"yes","yes","no",37.4,73.2,"yes",NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","agebiasplot, regression","yes","no",NA
"soupir_relative_1997",1997,"1996-2000","USA","N. America","USA","no","no","White Bass","Moronidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,8,"1-9",7,"0-10","Between",2,"2","2",124,"5-199",17.7142857142857,1.09,NA,1.54149278298667,"no","yes","no",89.6,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"soupir_relative_1997",1997,"1996-2000","USA","N. America","USA","no","no","White Bass","Moronidae","Perciformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,12,"10-19",11,"10-20","Between",2,"2","2",124,"5-199",11.2727272727273,1.45,NA,2.05060966544099,"no","yes","no",88.7,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
